,4,,,200,,,The Rock Summer Championships,,,Franklin,,,WI,,,the-rock-summer-championships-franklin-wi-07-13-2023,
,4,,,305,,,2023 PBR New England Classic,,,Boston and surrounding area,,,MA,,,pbr-new-england-classic-boston-and-surrounding-area-ma-07-14-2023,
,4,,,264,,,Midwest Premier Super 16 (Member),,,Parkville,,,MO,,,midwest-premier-super-16-member-parkville-mo-07-21-2023,
,4,,,232,,,PBRT West Virginia Open,,,Charleston,,,WV,,,pbrt-west-virginia-open-charleston-wv-07-21-2023,
,4,,,287,,,New York Evolution Series,,,Cortland,,,NY,,,new-york-evolution-series-cortland-ny-07-15-2023,
,4,,,328,,,17U National Championship,,,Emerson,,,GA,,,17u-national-championship-emerson-ga-07-19-2023,
,4,,,263,,,Midwest Premier Super 15 (Open),,,Parkville,,,MO,,,midwest-premier-super-15-open-parkville-mo-07-13-2023,
,4,,,273,,,2023 PBR Capital City Classic,,,Columbus,,,OH,,,2023-pbr-capital-city-classic-columbus-oh-07-20-2023,
,4,,,189,,,2023 PBR Kentucky 13u and 14u Bluegrass Battle,,,Lexington,,,KY,,,2023-pbr-kentucky-13u-and-14u-bluegrass-battle-lexington-ky-07-20-2023,
,4,,,301,,,2023 PBR Kentucky 16U Limited Series,,,Bowling Green,,,KY,,,2023-pbr-kentucky-16u-limited-series-bowling-green-ky-07-20-2023,
,4,,,274,,,2023 PBR North Coast Challenge,,,Toledo,,,OH,,,2023-pbr-north-coast-challenge-toledo-oh-07-20-2023,
,4,,,212,,,California Summer Championships,,,Irvine,,,CA,,,california-summer-championships-irvine-ca-07-20-2023,
,4,,,262,,,Midwest Premier Super 15 (Member),,,Parkville,,,MO,,,midwest-premier-super-15-member-parkville-mo-07-13-2023,
,4,,,201,,,The Rock Summer Championships,,,Franklin,,,WI,,,the-rock-summer-championships-franklin-wi-07-20-2023,
,4,,,308,,,2023 PBR New England Open,,,Boston and surrounding area,,,MA,,,2023-pbr-new-england-open-boston-and-surrounding-area-ma-07-21-2023,
,4,,,227,,,PBRT Alabama Open,,,Albertville,,,AL,,,pbrt-alabama-open-albertville-al-07-21-2023,
,4,,,224,,,PBRT New York Open,,,Cortland,,,NY,,,pbrt-new-york-open-cortland-ny-07-21-2023,
,4,,,355,,,New York Evolution Series,,,Cortland,,,NY,,,new-york-evolution-series-cortland-ny-07-22-2023,
,5,,,190,,,2023 PBR Kentucky Wood Bat Championship,,,Lexington,,,KY,,,2023-pbr-kentucky-wood-bat-championship-lexington-ky-07-26-2023,
,5,,,275,,,2023 PBR Ohio Michigan Border Battle,,,Toledo,,,OH,,,2023-pbr-ohio-michigan-border-battle-toledo-oh-07-27-2023,
,5,,,318,,,Northeast World Series,,,Cortland,,,NY,,,northeast-world-series-cortland-ny-07-27-2023,
,5,,,353,,,Missouri Madness,,,Parkville,,,MO,,,missouri-madness-parkville-mo-08-04-2023,
,5,,,238,,,PBRT Creekside Open,,,Parkville,,,MO,,,pbrt-creekside-open-parkville-mo-07-28-2023,
,5,,,270,,,PBRT World Series,,,Parkville,,,MO,,,pbrt-world-series-parkville-mo-07-27-2023,
,5,,,362,,,West Coast World Series,,,Los Angeles,,,CA,,,west-coast-world-series-los-angeles-ca-08-03-2023,
,5,,,306,,,2023 PBR New England Championships,,,Lynn,,,MA,,,2023-pbr-new-england-championships-boston-and-surrounding-area-ma-08-04-2023,
,5,,,361,,,New York Knockout,,,Cortland,,,NY,,,ny-knockout-cortland-ny-08-04-2023,
,5,,,225,,,PBRT New York Open,,,Cortland,,,NY,,,pbrt-new-york-open-cortland-ny-08-04-2023,
,5,,,356,,,New York Evolution Series,,,Cortland,,,NY,,,new-york-evolution-series-cortland-ny-08-05-2023,
,5,,,369,,,PBRT North Florida Open,,,Panama City,,,FL,,,pbrt-north-florida-open-panama-city-fl-08-11-2023,
,5,,,394,,,PBR Upper Midwest Fall Challenge,,,Norwalk,,,IA,,,pbr-upper-midwest-fall-challenge-norwalk-ia-08-26-2023,
,5,,,405,,,Fall Super Select,,,Cortland,,,NY,,,fall-super-select-cortland-ny-09-01-2023,
,5,,,396,,,PBR Upper Midwest Labor Day Classic,,,Norwalk,,,IA,,,pbr-upper-midwest-labor-day-classic-des-moines-ia-09-01-2023,
,5,,,397,,,PBR Upper Midwest Limited Series (Upperclass),,,Norwalk,,,IA,,,pbr-upper-midwest-limited-series-upperclass-norwalk-ia-09-01-2023,
,5,,,433,,,2023 PBR Labor Day Classic,,,Columbus,,,OH,,,2023-pbr-labor-day-classic-columbus-oh-09-02-2023,
,5,,,419,,,Labor Day Challenge,,,Emerson,,,GA,,,labor-day-challenge-emerson-ga-09-02-2023,
,5,,,432,,,Lumber Yard Fall League,,,Cortland,,,NY,,,lumber-yard-fall-league-cortland-ny-09-05-2023,
,5,,,370,,,Grand Park Fall Championships,,,Westfield,,,IN,,,grand-park-fall-championships-westfield-in-09-08-2023,
,6,,,420,,,PBR Fall Open,,,Emerson,,,GA,,,pbr-fall-open-emerson-ga-09-08-2023,
,6,,,406,,,PBRT Fall World Series,,,Cortland,,,NY,,,pbrt-fall-world-series-cortland-ny-09-08-2023,
,6,,,372,,,South Carolina Fall Championships Upper,,,Mt. Pleasant,,,SC,,,south-carolina-fall-championships-upper-charleston-sc-09-08-2023,
,6,,,434,,,2023 PBR Fall Series - Northeast Ohio I,,,Canton,,,OH,,,2023-pbr-fall-series-northeast-ohio-i-canton-oh-09-09-2023,
,6,,,403,,,PBR Upper Midwest Eastern Iowa Open,,,Norwalk,,,IA,,,pbr-upper-midwest-eastern-iowa-open-bettendorf-ia-09-09-2023,
,6,,,373,,,PBRT Alabama Fall Open,,,Albertville,,,AL,,,pbrt-alabama-open-albertville-al-09-09-2023,
,6,,,430,,,Texas Fall Championship,,,Richmond,,,VA,,,texas-fall-championship-dallas-tx-09-09-2023,
,6,,,342,,,2023 Maine Fall Classic,,,Old Orchard Beach,,,ME,,,2023-maine-fall-classic-old-orchard-beach-me-09-15-2023,
,6,,,407,,,Fall Frenzy,,,Cortland,,,NY,,,fall-frenzy-cortland-ny-09-15-2023,
,6,,,334,,,PBR Cup,,,Emerson,,,GA,,,pbr-cup-emerson-ga-09-15-2023,
,6,,,399,,,PBR Upper Midwest Fall Showdown,,,Norwalk,,,IA,,,pbr-upper-midwest-fall-showdown-bettendorf-ia-09-15-2023,
,6,,,398,,,PBR Upper Midwest Limited Series (Underclass-16U),,,Norwalk,,,IA,,,pbr-upper-midwest-limited-series-underclass-16u-norwalk-ia-09-15-2023,
,6,,,374,,,PBRT South Carolina Fall Open,,,Albertville,,,AL,,,pbrt-south-carolina-open-rock-hill-sc-09-15-2023,
,6,,,375,,,Virginia Fall Championship,,,Mt. Pleasant,,,SC,,,pbrt-virginia-fall-championship-richmond-va-09-15-2023,
,6,,,435,,,2023 PBR Ohio Fall Championship,,,Canton,,,OH,,,2023-pbr-ohio-fall-championship-dayton-oh-09-16-2023,
,6,,,377,,,PBRT New York Fall Open,,,Cortland,,,NY,,,pbrt-new-york-open-cortland-ny-09-16-2023,
,6,,,429,,,PBRT Texas Fall Open,,,Charleston,,,WV,,,pbrt-texas-fall-open-dallas-tx-09-16-2023,
,6,,,378,,,Creekside Fall Championships,,,Parkville,,,MO,,,creekside-fall-championships-parkville-mo-09-22-2023,
,6,,,421,,,LakePoint Fall Invite,,,Emerson,,,GA,,,lakepoint-fall-invite-emerson-ga-09-22-2023,
,6,,,346,,,Northeast Juco Jam,,,Cortland,,,NY,,,northeast-juco-jam-cortland-ny-09-22-2023,
,7,,,436,,,2023 PBR Fall Series - Northeast Ohio II,,,Canton,,,OH,,,2023-pbr-fall-series-northeast-ohio-ii-dayton-oh-09-23-2023,
,7,,,379,,,New York Fall Championships,,,Richmond,,,VA,,,new-york-fall-championships-cortland-ny-09-23-2023,
,7,,,381,,,North Carolina Fall Championships Upper,,,Cary,,,NC,,,north-carolina-fall-championships-upper-cary-nc-09-23-2023,
,7,,,400,,,PBR Upper Midwest Central Iowa Open,,,Norwalk,,,IA,,,pbr-upper-midwest-central-iowa-open-norwalk-ia-09-23-2023,
,7,,,383,,,PBRT Maryland Fall Open,,,Salisbury,,,MD,,,pbrt-maryland-open-salisbury-md-09-23-2023,
,7,,,382,,,PBRT Virginia Fall Open,,,Richmond,,,VA,,,pbrt-virginia-open-richmond-va-09-23-2023,
,7,,,385,,,PBRT West Virginia Fall Open,,,Charleston,,,WV,,,pbrt-west-virginia-open-charleston-wv-09-23-2023,
,7,,,380,,,South Carolina Fall Championships Under,,,Mt. Pleasant,,,SC,,,south-carolina-fall-championships-under-charleston-sc-09-23-2023,
,7,,,384,,,The Rock Fall Championships,,,Franklin,,,WI,,,the-rock-fall-championships-franklin-wi-09-23-2023,
