,Impact BA05,Salt Lake City, UT,Division 1,http://division1.upsl.com/teams/impact-ba05-947108,
,Impact BA05,Salt Lake City, UT,Division 1,http://division1.upsl.com/teams/impact-ba05-676039,
,Impact City FC 2008 Blue,Palm Beach Gardens, FL,Academy Boys,http://academyboys.upsl.com/teams/impact-city-fc-2008-blue-102141,
,Impact United SC,Salt Lake City, UT,Division 1,http://division1.upsl.com/teams/impact-united-sc-957787,
,Impact United SC U15,UT,Academy Boys,http://academyboys.upsl.com/teams/impact-united-sc-u15-984544,
,Impact United U18 Black,UT,Academy Boys,http://academyboys.upsl.com/teams/impact-united-u18-black-833722,
,Impact United U18 White,UT,Academy Boys,http://academyboys.upsl.com/teams/impact-united-u18-white-674714,
,Increibles U19,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/increibles-u19-786051,
,Indios Denver FC,Denver, CO,Premier,https://premier.upsl.com/teams/indios-denver-fc-322449,
,Indy Gladiators SC,Indianapolis, IN,Premier,https://premier.upsl.com/teams/indy-gladiators-sc-328567,
,Inglewood Soccer Club U17,Inglewood, CA,Academy Boys,http://academyboys.upsl.com/teams/inglewood-soccer-club-u17-859862,
,Inland Empire FC,San Bernardino, CA,Division 1,http://division1.upsl.com/teams/inland-empire-fc-89987,
,Inland Empire FC,San Bernardino, CA,Division 1,http://division1.upsl.com/teams/inland-empire-fc-856144,
,Inter City FC,Fort Meyers, FL,Premier,https://premier.upsl.com/teams/inter-city-fc-808553,
,Inter Detroit,Oakland County, MI,Premier,https://premier.upsl.com/teams/inter-detroit-54582,
,Inter Miami CF Academy,Miami, FL,Premier,https://premier.upsl.com/teams/inter-miami-cf-academy-475939,
,International FC,El Paso, TX,Premier,https://premier.upsl.com/teams/international-fc-739577,
,Invictus FC,Central New York, NY,Premier,https://premier.upsl.com/teams/invictus-fc-884103,
,Ironbound Soccer Club,Newark, NJ,Division 1,http://division1.upsl.com/teams/ironbound-soccer-club-863853,
,Irvine FC,Irvine, CA,Division 1,http://division1.upsl.com/teams/irvine-fc-65803,
,ISA,Boca Raton, FL,Premier,https://premier.upsl.com/teams/isa-632826,
,ISA Schulz,Boca Raton, FL,Division 1,http://division1.upsl.com/teams/isa-schulz-31018,
,ISA U15,Boca Raton, FL,Academy Boys,http://academyboys.upsl.com/teams/isa-u15-127984,
,ISA U17,Boca Raton, FL,Academy Boys,http://academyboys.upsl.com/teams/isa-u17-381898,
,Island United A.C,Miami, FL,Division 1,http://division1.upsl.com/teams/island-united-a-c-316485,
,Island United AC,Miami, FL,Division 1,http://division1.upsl.com/teams/island-united-ac-933111,
,Ives Estates Thunder SC,Aventura, FL,Division 1,http://division1.upsl.com/teams/ives-estates-thunder-sc-82925,
,Jackson Lions Fc,Jackson , NJ,Premier,https://premier.upsl.com/teams/jackson-lions-fc-950851,
,Jackson Tennessee Boom,Jackson, TN,Premier,https://premier.upsl.com/teams/jackson-tennessee-boom-480613,
,Jacksonville FC,Jacksonville, FL,Premier,https://premier.upsl.com/teams/jacksonville-fc-52788,
,Jaguars United FC,Everett, MA,Premier,https://premier.upsl.com/teams/jaguars-united-fc-910573,
,Jaguars United FC II,Everett, MA,Division 1,http://division1.upsl.com/teams/jaguars-united-fc-ii-325003,
,Jaguars United FC U17,Everett, MA,Academy Boys,http://academyboys.upsl.com/teams/jaguars-united-fc-u17-774984,
,James Island Soccer Club,Charleston, SC,Premier,https://premier.upsl.com/teams/james-island-soccer-club-193246,
,Javier Velasco Soccer Academy U15,NJ,Academy Boys,http://academyboys.upsl.com/teams/javier-velasco-soccer-academy-u15-605113,
,Javier Velasco Soccer Academy U17,Metuchen, NJ,Academy Boys,http://academyboys.upsl.com/teams/javier-velasco-soccer-academy-u17-73646,
,JETSETV F.C.,Lake Park, FL,Division 1,http://division1.upsl.com/teams/jetsetv-f-c-976538,
,JETSETV FC,Lake Park, FL,Division 1,http://division1.upsl.com/teams/jetsetv-fc-751132,
,Jewel City United U15,Glendale, CA,Academy Boys,http://academyboys.upsl.com/teams/jewel-city-united-u15-38623,
,Joy Athletic Club,St Louis Park , MN,Division 1,http://division1.upsl.com/teams/joy-athletic-club-120624,
,Juarez Academy U15,CA,Academy Boys,http://academyboys.upsl.com/teams/juarez-academy-u15-301249,
,Junction 29,American Canyon, CA,Division 1,http://division1.upsl.com/teams/junction-29-120208,
,Juventus Academy Miami,Miami, FL,Division 1,http://division1.upsl.com/teams/juventus-academy-miami-182776,
,Kalonji Pro-Profile,Lawrenceville, GA,Premier,https://premier.upsl.com/teams/kalonji-pro-profile-13080,
,Kalonji Soccer Academy Women,Dacula, GA,Women,http://women.upsl.com/teams/kalonji-soccer-academy-women-567862,
,Kaptiva Sports Academy,Houston, TX,Premier,https://premier.upsl.com/teams/kaptiva-sports-academy-307379,
,Kaptiva Sports Academy II,Houston, TX,Division 1,http://division1.upsl.com/teams/kaptiva-sports-academy-ii-13320,
,Kilimanjaro Bandits FC,Buffalo, NY,Premier,https://premier.upsl.com/teams/kilimanjaro-bandits-fc-546140,
,KO Elites FC,Hartford , CT,Division 1,http://division1.upsl.com/teams/ko-elites-fc-126549,
,KS Wisloka Chicago,Chicago, IL,Premier,https://premier.upsl.com/teams/ks-wisloka-chicago-603315,
,LA Galaxy Academy,Carson, CA,Premier,https://premier.upsl.com/teams/la-galaxy-academy-768105,
,La Maquina 2009,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/la-maquina-2009-990275,
,La Maquina FC,Fountain Valley, CA,Division 1,http://division1.upsl.com/teams/la-maquina-fc-25192,
,LAFC Academy,Los Angeles, CA,Premier,https://premier.upsl.com/teams/lafc-academy-785107,
,Laguna United FC,Laguna Niguel, CA,Premier,https://premier.upsl.com/teams/laguna-united-fc-27610,
,Lake FC,Zion, IL,Premier,https://premier.upsl.com/teams/lake-fc-844126,
,Lake FC U15,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/lake-fc-u15-224617,
,Lake FC U17,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/lake-fc-u17-997710,
,Lakeland United,Lakeland, FL,Premier,https://premier.upsl.com/teams/lakeland-united-83086,
,Lakeland United II,Lakeland, FL,Division 1,http://division1.upsl.com/teams/lakeland-united-ii-813166,
,Lancaster FC,Lancaster, PA,Premier,https://premier.upsl.com/teams/lancaster-fc-39684,
,Lancaster FC II,Lancaster, PA,Division 1,http://division1.upsl.com/teams/lancaster-fc-ii-631567,
,Laredo Heat SC,Laredo, TX,Premier,https://premier.upsl.com/teams/laredo-heat-sc-895831,
,Las Estrellas Football Club,West Los Angeles , CA,Women,http://women.upsl.com/teams/las-estrellas-football-club-746323,
,Las Vegas Legends 2,Las Vegas, NV,Premier,https://premier.upsl.com/teams/las-vegas-legends-2-261376,
,Las Vegas Mobsters,Las Vegas, NV,Premier,https://premier.upsl.com/teams/las-vegas-mobsters-198791,
,Las Vegas mobsters,Las vegas , NV,Tournament,http://tournament.upsl.com/teams/las-vegas-mobsters-760829,
,Las Vegas Quicksilvers,Las Vegas, NV,Premier,https://premier.upsl.com/teams/las-vegas-quicksilvers-192678,
,Las Vegas Quicksilvers Soccer Club,Las Vegas, NV,Tournament,http://tournament.upsl.com/teams/las-vegas-quicksilvers-soccer-club-317323,
,Las Vegas United,Las Vegas, NV,Premier,https://premier.upsl.com/teams/las-vegas-united-109795,
,Las Vegas United Football Club,Las Vegas, NV,Tournament,http://tournament.upsl.com/teams/las-vegas-united-football-club-888519,
,LDUQ-USA Pro FC U13,Montvale, NJ,Academy Boys,http://academyboys.upsl.com/teams/lduq-usa-pro-fc-u13-395711,
,LDUQ-USA Pro FC U15,Montvale, NJ,Academy Boys,http://academyboys.upsl.com/teams/lduq-usa-pro-fc-u15-995899,
,LDUQ-USA Pro FC U17,Montvale, NJ,Academy Boys,http://academyboys.upsl.com/teams/lduq-usa-pro-fc-u17-522720,
,Leg-AZ U15,,Academy Boys,http://academyboys.upsl.com/teams/leg-az-u15-138627,
,Leg-AZ World FC,Gainesville, FL,Premier,https://premier.upsl.com/teams/leg-az-world-fc-873298,
,Leg-AZ World II,Gainesville, FL,Division 1,http://division1.upsl.com/teams/leg-az-world-ii-250518,
,Legends FC,LaGrange, GA,Premier,https://premier.upsl.com/teams/legends-fc-127711,
,Legends FC II,LaGrange, GA,Division 1,http://division1.upsl.com/teams/legends-fc-ii-47308,
,Legends Ruiz B2008,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/legends-ruiz-b2008-885207,
,LGSA Reserves,Norcross, GA,Division 1,http://division1.upsl.com/teams/lgsa-reserves-80787,
,Liberty FC,Fayetteville, NC,Division 1,http://division1.upsl.com/teams/liberty-fc-10133,
,Limeno Georgia D.1,Norcross, GA,Division 1,http://division1.upsl.com/teams/limeno-georgia-d-1-71371,
,Limeno Georgia U16,Norcross, GA,Academy Boys,http://academyboys.upsl.com/teams/limeno-georgia-u16-71395,
,Limeno Georgia U17,Norcross, GA,Academy Boys,http://academyboys.upsl.com/teams/limeno-georgia-u17-286422,
,Limeno Georgia U19,Norcross, GA,Division 1,http://division1.upsl.com/teams/limeno-georgia-u19-740905,
,Limeno Women,Norcross, GA,Women,http://women.upsl.com/teams/limeno-women-555521,
,Lions FC U17,CA,Academy Boys,http://academyboys.upsl.com/teams/lions-fc-u17-319299,
,Little Haiti FC,Miami, FL,Premier,https://premier.upsl.com/teams/little-haiti-fc-621753,
,Little Haiti FC Womens,Miami, FL,Women,http://women.upsl.com/teams/little-haiti-fc-womens-894741,
,Little Rock Rangers SC U23,Little Rock, AR,Premier,https://premier.upsl.com/teams/little-rock-rangers-sc-u23-271434,
,Liverpool FC International Academy SoCal,Irvine, CA,Academy Boys,http://academyboys.upsl.com/teams/liverpool-fc-international-academy-socal-419293,
,Liverpool International U13,CA,Academy Boys,http://academyboys.upsl.com/teams/liverpool-international-u13-536742,
,Liverpool International U13 II,Irvine, CA,Academy Boys,http://academyboys.upsl.com/teams/liverpool-international-u13-ii-274073,
,Liverpool International U15,CA,Academy Boys,http://academyboys.upsl.com/teams/liverpool-international-u15-636425,
,Liverpool International U17,CA,Academy Boys,http://academyboys.upsl.com/teams/liverpool-international-u17-710772,
,Lobos Santa Ana U17,Santa Ana, CA,Academy Boys,http://academyboys.upsl.com/teams/lobos-santa-ana-u17-656679,
,Lockport Soccer Club U15,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/lockport-soccer-club-u15-151826,
,Lockport Soccer Club U17,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/lockport-soccer-club-u17-959932,
,Lonestar SC,Austin, TX,Premier,https://premier.upsl.com/teams/lonestar-sc-914597,
,Long Island Premier FC,Long Island, NY,Division 1,http://division1.upsl.com/teams/long-island-premier-fc-563440,
,Los Angeles Red Devils,Los Angeles, CA,Tournament,http://tournament.upsl.com/teams/los-angeles-red-devils-373259,
,LS FC,PORTLAND, ME,Division 1,http://division1.upsl.com/teams/ls-fc-480325,
,Lynchburg FC,Lynchburg, VA,Premier,https://premier.upsl.com/teams/lynchburg-fc-33621,
,Mako Soccer Club,Port St. Lucie, FL,Premier,https://premier.upsl.com/teams/mako-soccer-club-36876,
,Manitou FC,White Bear Lake, MN,Division 1,http://division1.upsl.com/teams/manitou-fc-636667,
,Maplebrook 58ers,Maple Grove, MN,Premier,https://premier.upsl.com/teams/maplebrook-58ers-760259,
,Marlex Soccer Academy,Orlando, FL,Division 1,http://division1.upsl.com/teams/marlex-soccer-academy-681938,
,Marlex Soccer FC,Orlando, FL,Premier,https://premier.upsl.com/teams/marlex-soccer-fc-955921,
,Marlex Soccer U23,ORLANDO, FL,Academy Boys,http://academyboys.upsl.com/teams/marlex-soccer-u23-449311,
,Maryland Bobcats FC U23,Montgomery County, MD,Premier,https://premier.upsl.com/teams/maryland-bobcats-fc-u23-394909,
,MCSC Jaguars,Salinas, CA,Women,http://women.upsl.com/teams/mcsc-jaguars-252909,
,MD Alliance,Laurel, MD,Premier,https://premier.upsl.com/teams/md-alliance-46164,
,MD United,Bethesda, MD,Premier,https://premier.upsl.com/teams/md-united-32063,
,Merced United FC,Merced, CA,Division 1,http://division1.upsl.com/teams/merced-united-fc-376087,
,Merced United FC Reserves,Merced, CA,Division 1,http://division1.upsl.com/teams/merced-united-fc-reserves-850866,
,Merchants FC,New York , NY,Division 1,http://division1.upsl.com/teams/merchants-fc-627079,
,Metasport FC,Bountiful, UT,Division 1,http://division1.upsl.com/teams/metasport-fc-730941,
,MetaSport FC,Bountiful, UT,Academy Boys,http://academyboys.upsl.com/teams/metasport-fc-202573,
,Mi Tierra Latina,Tampa, FL,Tournament,http://tournament.upsl.com/teams/mi-tierra-latina-71685,
,Miami Rush Kendall SC,Miami, FL,Premier,https://premier.upsl.com/teams/miami-rush-kendall-sc-485258,
,Miami Sun FC U15,Miami, FL,Academy Boys,http://academyboys.upsl.com/teams/miami-sun-fc-u15-781382,
,Miami Sun FC U17,Miami, FL,Academy Boys,http://academyboys.upsl.com/teams/miami-sun-fc-u17-179681,
,Miami Sun FC U23,Miami, FL,Division 1,http://division1.upsl.com/teams/miami-sun-fc-u23-18598,
,Midcities Football Club,Euless, TX,Division 1,http://division1.upsl.com/teams/midcities-football-club-444428,
,Middle Georgia United FC,Macon, GA,Division 1,http://division1.upsl.com/teams/middle-georgia-united-fc-208755,
,Milan de Miami Academy,Miami, FL,Division 1,http://division1.upsl.com/teams/milan-de-miami-academy-396881,
,Milan De Miami FC,Miami, FL,Division 1,http://division1.upsl.com/teams/milan-de-miami-fc-813249,
,Milan U16,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/milan-u16-569910,
,Minnesota TwinStars Fc,Maplegrove , MN,Women,http://women.upsl.com/teams/minnesota-twinstars-fc-189589,
,Mint Hill FC,Mint Hill, NC,Premier,https://premier.upsl.com/teams/mint-hill-fc-857637,
,Miramar Supreme FC,Miramar, FL,Division 1,http://division1.upsl.com/teams/miramar-supreme-fc-381023,
,Miramar United Elite FC,Miami, FL,Premier,https://premier.upsl.com/teams/miramar-united-elite-fc-127545,
,Missouri Park FC,Independence , MO,Premier,https://premier.upsl.com/teams/missouri-park-fc-79898,
,Mix Sports Club,FL,Tournament,http://tournament.upsl.com/teams/mix-sports-club-890400,
,MoCo 1776 FC,Montgomery County, MD,Premier,https://premier.upsl.com/teams/moco-1776-fc-928397,
,Mojica FC U17,,Academy Boys,http://academyboys.upsl.com/teams/mojica-fc-u17-329037,
,Motive FC,Austin, TX,Division 1,http://division1.upsl.com/teams/motive-fc-343640,
,MSI,Rockville, MD,Division 1,http://division1.upsl.com/teams/msi-517339,
,Murrieta Soccer Academy,Temecula, CA,Premier,https://premier.upsl.com/teams/murrieta-soccer-academy-55222,
,Napa Valley 1839 FC,Napa, CA,Premier,https://premier.upsl.com/teams/napa-valley-1839-fc-3970,
,Napa Valley 1839 Womens,Napa, CA,Women,http://women.upsl.com/teams/napa-valley-1839-womens-749959,
,Naples Captains SC,Naples, FL,Premier,https://premier.upsl.com/teams/naples-captains-sc-897088,
,Naples Captains Womens,Naples, FL,Women,http://women.upsl.com/teams/naples-captains-womens-496070,
,Naples City FC,Naples City , FL,Premier,https://premier.upsl.com/teams/naples-city-fc-972588,
,Naples City FC - Women,Naples, FL,Women,http://women.upsl.com/teams/naples-city-fc-women-550788,
,Naples City FC D.1,Naples City , FL,Division 1,http://division1.upsl.com/teams/naples-city-fc-d-1-27548,
,Nashville Knights FC,Madison, TN,Premier,https://premier.upsl.com/teams/nashville-knights-fc-8986,
,NASHVILLENOWSOCCER365,NASHVILLE, TN,Premier,https://premier.upsl.com/teams/nashvillenowsoccer365-826536,
,NC Ballers FC,Charlotte, NC,Division 1,http://division1.upsl.com/teams/nc-ballers-fc-101791,
,New York Titans FC,Brooklyn, NY,Academy Boys,http://academyboys.upsl.com/teams/new-york-titans-fc-722796,
,New Haven City SC,New Haven, CT,Division 1,http://division1.upsl.com/teams/new-haven-city-sc-301359,
,New Jersey Alliance FC,Clifton, NJ,Premier,https://premier.upsl.com/teams/new-jersey-alliance-fc-54624,
,New Jersey Alliance FC II,Jersey City, NJ,Division 1,http://division1.upsl.com/teams/new-jersey-alliance-fc-ii-13415,
,New Jersey Alliance FC U13,NJ,Academy Boys,http://academyboys.upsl.com/teams/new-jersey-alliance-fc-u13-367070,
,New Jersey Alliance FC U15,NJ,Academy Boys,http://academyboys.upsl.com/teams/new-jersey-alliance-fc-u15-821542,
,New Jersey Alliance FC U17,NJ,Academy Boys,http://academyboys.upsl.com/teams/new-jersey-alliance-fc-u17-650835,
,New Jersey FC,Elizabeth, NJ,Premier,https://premier.upsl.com/teams/new-jersey-fc-185904,
,New Mexico United Academy,Albuquerque, NM,Premier,https://premier.upsl.com/teams/new-mexico-united-academy-192269,
,New York Braveheart SC,Central Islip, NY,Premier,https://premier.upsl.com/teams/new-york-braveheart-sc-231208,
,New York Braveheart SC II,Central Islip, NY,Division 1,http://division1.upsl.com/teams/new-york-braveheart-sc-ii-340823,
,New York Braveheart SC U15,NY,Academy Boys,http://academyboys.upsl.com/teams/new-york-braveheart-sc-u15-874489,
,New York Braveheart SC U17,NY,Academy Boys,http://academyboys.upsl.com/teams/new-york-braveheart-sc-u17-93408,
,New York Braveheart SC U20,Central Islip, NY,Division 1,http://division1.upsl.com/teams/new-york-braveheart-sc-u20-821617,
,Next Level Soccer,Gilbert, AZ,Division 1,http://division1.upsl.com/teams/next-level-soccer-621471,
,NJ Santos FC Rush,Bridgewater , NJ,Division 1,http://division1.upsl.com/teams/nj-santos-fc-rush-716993,
,NJ Santos FC Rush,Bridgewater, NJ,Division 1,http://division1.upsl.com/teams/nj-santos-fc-rush-286105,
,Nomads SC,San Diego, CA,Premier,https://premier.upsl.com/teams/nomads-sc-10434,
,Nona Soccer Academy,Orlando, FL,Premier,https://premier.upsl.com/teams/nona-soccer-academy-31372,
,Nona Soccer Academy II,Orlando, FL,Division 1,http://division1.upsl.com/teams/nona-soccer-academy-ii-351885,
,North Carolina FC Academy,Raleigh, NC,Premier,https://premier.upsl.com/teams/north-carolina-fc-academy-338063,
,North Carolina Lions,Winston Salem, NC,Division 1,http://division1.upsl.com/teams/north-carolina-lions-198184,
,North Georgia United,Calhoun, GA,Premier,https://premier.upsl.com/teams/north-georgia-united-602104,
,North Georgia United II,Calhoun, GA,Division 1,http://division1.upsl.com/teams/north-georgia-united-ii-824542,
,North Georgia United Women,Calhoun, GA,Women,http://women.upsl.com/teams/north-georgia-united-women-10590,
,Northern Tide FC Women,St.paul, MN,Women,http://women.upsl.com/teams/northern-tide-fc-women-185026,
,Northern Utah United,North Logan, UT,Premier,https://premier.upsl.com/teams/northern-utah-united-13487,
,Northern Utah United U18,North Logan, UT,Academy Boys,http://academyboys.upsl.com/teams/northern-utah-united-u18-549413,
,NOSC Blast,Shoreview, MN,Women,http://women.upsl.com/teams/nosc-blast-426936,
,NTX Legends FC,Denton, TX,Premier,https://premier.upsl.com/teams/ntx-legends-fc-58,
,NTX Legends Women,Denton, TX,Women,http://women.upsl.com/teams/ntx-legends-women-269731,
,NY Phoenix FC,Spring Valley, , NY,Division 1,http://division1.upsl.com/teams/ny-phoenix-fc-346489,
,NY Renegades FC,Hicksville, NY,Premier,https://premier.upsl.com/teams/ny-renegades-fc-894326,
,NY Renegades FC U15,NY,Academy Boys,http://academyboys.upsl.com/teams/ny-renegades-fc-u15-63352,
,NY Renegades FC U17,NY,Academy Boys,http://academyboys.upsl.com/teams/ny-renegades-fc-u17-686208,
,NYC Haiti United SC,Brooklyn, NY,Premier,https://premier.upsl.com/teams/nyc-haiti-united-sc-445019,
,Oakland SC,Oakland, CA,Women,http://women.upsl.com/teams/oakland-sc-106123,
,Oaks FC / Estudiantes,Los Angeles, CA,Premier,https://premier.upsl.com/teams/oaks-fc-estudiantes-87935,
,Oaks FC U17,CA,Academy Boys,http://academyboys.upsl.com/teams/oaks-fc-u17-936486,
,OC Kings FC,Santa Ana, CA,Division 1,http://division1.upsl.com/teams/oc-kings-fc-341820,
,Ocean's XI,Huntington Beach, CA,Division 1,http://division1.upsl.com/teams/oceans-xi-122295,
,OFC Wolves,Orlando, FL,Tournament,http://tournament.upsl.com/teams/ofc-wolves-574987,
,Ole FC,Ansonia, CT,Premier,https://premier.upsl.com/teams/ole-fc-353470,
,Olé Sporting,Chesapeake, VA,Division 1,http://division1.upsl.com/teams/ol-sporting-744643,
,Ole Sporting,Chesapeake, VA,Premier,https://premier.upsl.com/teams/ole-sporting-873562,
,Olimpia FC,Aurora, CO,Premier,https://premier.upsl.com/teams/olimpia-fc-77933,
,Orange County FC,Irvine, CA,Premier,https://premier.upsl.com/teams/orange-county-fc-50026,
,Orlando City Academy,Orlando, FL,Premier,https://premier.upsl.com/teams/orlando-city-academy-41637,
,Orlando City Academy,Orlando, FL,Premier,https://premier.upsl.com/teams/orlando-city-academy-461401,
,Orlando City Hunter's Creek,Orlando, FL,Division 1,http://division1.upsl.com/teams/orlando-city-hunters-creek-310504,
,Orlando City Hunter's Creek Academy,Orlando, FL,Division 1,http://division1.upsl.com/teams/orlando-city-hunters-creek-academy-868758,
,Orlando City Hunter's Creek U15,FL,Academy Boys,http://academyboys.upsl.com/teams/orlando-city-hunters-creek-u15-518890,
,Orlando City Soccer School Celebration U13,Celebration, FL,Academy Boys,http://academyboys.upsl.com/teams/orlando-city-soccer-school-celebration-u13-490864,
,Orlando City Soccer School Celebration U15,Celebration, FL,Academy Boys,http://academyboys.upsl.com/teams/orlando-city-soccer-school-celebration-u15-944903,
,Orlando City Soccer School Hunter’s Creek,Orlando , FL,Division 1,http://division1.upsl.com/teams/orlando-city-soccer-school-hunters-creek-665465,
,Orlando Rovers FC,Debary, FL,Premier,https://premier.upsl.com/teams/orlando-rovers-fc-52181,
,Osceola Science Charter Schoo1 U15,Kissimmee, FL,Academy Boys,http://academyboys.upsl.com/teams/osceola-science-charter-schoo1-u15-689997,
,Osceola Science Charter School U13,Kissimmee, FL,Academy Boys,http://academyboys.upsl.com/teams/osceola-science-charter-school-u13-447916,
,Osceola Science Charter School U17,FL,Academy Boys,http://academyboys.upsl.com/teams/osceola-science-charter-school-u17-106875,
,Pachuca 2011,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pachuca-2011-68907,
,Pachuca 2015,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pachuca-2015-532924,
,Pachuca Georgia,Lilburn, GA,Division 1,http://division1.upsl.com/teams/pachuca-georgia-165932,
,Pachuca Georgia U17,Atlanta, GA,Academy Boys,http://academyboys.upsl.com/teams/pachuca-georgia-u17-125502,
,Pachuca Georgia U17,Lilburn, GA,Division 1,http://division1.upsl.com/teams/pachuca-georgia-u17-781925,
,Pachuca U12,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pachuca-u12-451012,
,Pachuquita 2014,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pachuquita-2014-176422,
,Palm Beach Flames SC,West Palm Beach, FL,Premier,https://premier.upsl.com/teams/palm-beach-flames-sc-17896,
,Palm Beach Lightning,Palm Beach, FL,Tournament,http://tournament.upsl.com/teams/palm-beach-lightning-773781,
,Panathinaikos Chicago,Chicago, IL,Premier,https://premier.upsl.com/teams/panathinaikos-chicago-75693,
,Park City Red Wolves II,Park City, UT,Division 1,http://division1.upsl.com/teams/park-city-red-wolves-ii-34437,
,Park City Red Wolves U15,Park City, UT,Academy Boys,http://academyboys.upsl.com/teams/park-city-red-wolves-u15-397339,
,Park City Red Wolves U18,Park City, UT,Academy Boys,http://academyboys.upsl.com/teams/park-city-red-wolves-u18-791984,
,Parkland Soccer Club,Parkland, FL,Premier,https://premier.upsl.com/teams/parkland-soccer-club-401433,
,Parkland Soccer Club II,Parkland, FL,Division 1,http://division1.upsl.com/teams/parkland-soccer-club-ii-933105,
,PASS FC PRO,Grand Rapids , MI,Premier,https://premier.upsl.com/teams/pass-fc-pro-827954,
,Pathfinder FC,Salt Point, NY,Premier,https://premier.upsl.com/teams/pathfinder-fc-117433,
,Pathfinder FC II,Pleasant Valley, NY,Division 1,http://division1.upsl.com/teams/pathfinder-fc-ii-84511,
,Pathfinder FC U13,Pleasant Valley, NY,Academy Boys,http://academyboys.upsl.com/teams/pathfinder-fc-u13-310138,
,Pathfinder FC U15,NY,Academy Boys,http://academyboys.upsl.com/teams/pathfinder-fc-u15-75964,
,Pathfinder FC U17,NY,Academy Boys,http://academyboys.upsl.com/teams/pathfinder-fc-u17-360547,
,Pathfinder FC U20,Pleasant Valley, NY,Division 1,http://division1.upsl.com/teams/pathfinder-fc-u20-598299,
,Paul Depay F.C,Chattanooga, TN,Premier,https://premier.upsl.com/teams/paul-depay-f-c-62643,
,PDP-OC,TUSTIN, CA,Division 1,http://division1.upsl.com/teams/pdp-oc-24198,
,Pennsylvania Prime FC,Allentown, PA,Division 1,http://division1.upsl.com/teams/pennsylvania-prime-fc-762816,
,Philadelphia Lone Star FC,Philadelphia, PA,Premier,https://premier.upsl.com/teams/philadelphia-lone-star-fc-53567,
,Philadelphia Lone Star II,Philadelphia, PA,Division 1,http://division1.upsl.com/teams/philadelphia-lone-star-ii-947239,
,Philadelphia Union UDS,Philadelphia, PA,Premier,https://premier.upsl.com/teams/philadelphia-union-uds-149039,
,Phoenix Rising,Phoenix, AZ,Premier,https://premier.upsl.com/teams/phoenix-rising-683850,
,Pioneer United FC,Anchorage, AK,Premier,https://premier.upsl.com/teams/pioneer-united-fc-472309,
,Pioneer United FC Women,Anchorage, AK,Women,http://women.upsl.com/teams/pioneer-united-fc-women-445533,
,Plantation FC,Plantation, FL,Premier,https://premier.upsl.com/teams/plantation-fc-241834,
,Plantation FC II,North Plantation, FL,Division 1,http://division1.upsl.com/teams/plantation-fc-ii-39664,
,Plantation FC III,Plantation, FL,Division 1,http://division1.upsl.com/teams/plantation-fc-iii-90727,
,Playmaker FC U17,Orange county, CA,Academy Boys,http://academyboys.upsl.com/teams/playmaker-fc-u17-907191,
,Port City FC,Wilmington, NC,Division 1,http://division1.upsl.com/teams/port-city-fc-481267,
,Potros FC,Marietta, GA,Premier,https://premier.upsl.com/teams/potros-fc-48875,
,Potros Futbol Club,Marietta, GA,Premier,https://premier.upsl.com/teams/potros-futbol-club-80985,
,Pre-College DA,Nashville, TN,Premier,https://premier.upsl.com/teams/pre-college-da-819774,
,Pre-College DA II,Nashville, TN,Premier,https://premier.upsl.com/teams/pre-college-da-ii-347521,
,Progressive Youth SC U15,NY,Academy Boys,http://academyboys.upsl.com/teams/progressive-youth-sc-u15-211208,
,Progressive Youth SC U17,NY,Academy Boys,http://academyboys.upsl.com/teams/progressive-youth-sc-u17-621055,
,Project 51O,Oakland, CA,Premier,https://premier.upsl.com/teams/project-51o-10488,
,Provo Athletic Club,Provo, UT,Premier,https://premier.upsl.com/teams/provo-athletic-club-393457,
,Provo Athletic Club U15,Provo, UT,Academy Boys,http://academyboys.upsl.com/teams/provo-athletic-club-u15-4557,
,Provo Athletic Club U18,Provo, UT,Academy Boys,http://academyboys.upsl.com/teams/provo-athletic-club-u18-645323,
,PSC,Irvine, CA,Premier,https://premier.upsl.com/teams/psc-47558,
,PSC II,Irvine, CA,Division 1,http://division1.upsl.com/teams/psc-ii-761373,
,PSG Academy Florida,Ft. Lauderdale, FL,Division 1,http://division1.upsl.com/teams/psg-academy-florida-477400,
,PSG Academy Houston,Houston, TX,Division 1,http://division1.upsl.com/teams/psg-academy-houston-402501,
,Pumas B2009,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pumas-b2009-630355,
,Pumas Colorado Springs,Colorado Springs, CO,Premier,https://premier.upsl.com/teams/pumas-colorado-springs-215704,
